order_id,customer_id,status,total_amount,created_at,updated_at
ORD-1877,CUST-115,Processing,716.71,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1878,CUST-151,Completed,1282.85,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1879,CUST-155,Processing,316.82,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1880,CUST-256,Cancelled,1112.92,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1881,CUST-228,Cancelled,201.11,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1882,CUST-289,Cancelled,324.04,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1883,CUST-190,Processing,1422.55,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1884,CUST-100,Processing,265.68,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1885,CUST-189,Processing,140.2,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1886,CUST-243,Cancelled,29.52,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1887,CUST-270,Completed,672.64,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1888,CUST-126,Completed,593.06,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1889,CUST-140,Completed,400.53,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1890,CUST-297,Cancelled,927.89,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1891,CUST-151,Processing,413.28,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1892,CUST-126,Processing,343.63,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1893,CUST-238,Completed,314.15,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1894,CUST-160,Completed,123.76,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1895,CUST-235,Cancelled,762.56,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1896,CUST-206,Completed,230.77,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-1897,CUST-114,Processing,299.3,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1898,CUST-252,Completed,490.9,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1899,CUST-247,Completed,183.27,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1900,CUST-256,Completed,327.81,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1901,CUST-267,Processing,440.67,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1902,CUST-209,Cancelled,243.46,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1903,CUST-201,Completed,360.48,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1904,CUST-119,Processing,236.16,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1905,CUST-237,Cancelled,681.62,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-1906,CUST-295,Cancelled,715.44,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1907,CUST-195,Processing,307.04,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1908,CUST-190,Completed,430.98,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1909,CUST-241,Completed,261.12,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1910,CUST-132,Processing,244.4,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1911,CUST-145,Processing,61.88,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1912,CUST-163,Completed,725.75,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1913,CUST-169,Processing,1075.53,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1914,CUST-223,Cancelled,92.82,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1915,CUST-285,Processing,314.15,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1916,CUST-212,Cancelled,685.64,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1917,CUST-254,Processing,98.18,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1918,CUST-133,Processing,31.91,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1919,CUST-265,Completed,159.55,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1920,CUST-137,Cancelled,461.43,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1921,CUST-172,Cancelled,139.23,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1922,CUST-268,Cancelled,549.09,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1923,CUST-280,Processing,503.77,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1924,CUST-188,Cancelled,582.33,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1925,CUST-142,Cancelled,619.6,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1926,CUST-198,Processing,154.7,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1927,CUST-251,Cancelled,402.59,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1928,CUST-281,Processing,704.7,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1929,CUST-292,Completed,901.67,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1930,CUST-247,Cancelled,169.0,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1931,CUST-212,Completed,1197.77,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1932,CUST-278,Cancelled,396.34,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1933,CUST-299,Cancelled,188.49,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1934,CUST-135,Completed,1102.17,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1935,CUST-137,Completed,427.7,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1936,CUST-199,Completed,434.32,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1937,CUST-112,Completed,104.34,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1938,CUST-296,Processing,410.95,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1939,CUST-111,Completed,870.97,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1940,CUST-212,Cancelled,98.18,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1941,CUST-275,Cancelled,364.76,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1942,CUST-210,Cancelled,314.15,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1943,CUST-149,Cancelled,974.53,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1944,CUST-215,Completed,404.67,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1945,CUST-175,Cancelled,927.87,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1946,CUST-137,Completed,92.82,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1947,CUST-116,Completed,1148.32,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1948,CUST-276,Processing,452.96,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1949,CUST-110,Completed,812.01,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1950,CUST-217,Completed,676.26,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1951,CUST-281,Processing,147.6,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1952,CUST-209,Completed,913.92,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1953,CUST-266,Completed,240.42,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1954,CUST-243,Completed,491.27,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-1955,CUST-219,Completed,113.24,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1956,CUST-235,Processing,490.9,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1957,CUST-148,Cancelled,892.6,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1958,CUST-251,Processing,1514.76,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1959,CUST-178,Cancelled,853.2,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1960,CUST-156,Processing,597.25,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1961,CUST-187,Processing,296.04,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1962,CUST-232,Processing,236.16,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1963,CUST-196,Completed,49.09,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1964,CUST-121,Processing,608.71,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1965,CUST-245,Processing,208.68,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1966,CUST-155,Completed,259.19,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1967,CUST-194,Completed,566.2,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1968,CUST-179,Completed,88.56,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1969,CUST-267,Processing,918.58,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1970,CUST-247,Cancelled,244.4,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1971,CUST-183,Completed,582.06,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1972,CUST-137,Processing,510.04,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1973,CUST-294,Completed,206.64,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1974,CUST-101,Cancelled,987.65,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1975,CUST-222,Completed,640.14,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1976,CUST-102,Completed,118.08,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1977,CUST-181,Processing,537.29,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1978,CUST-300,Processing,392.72,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1979,CUST-141,Cancelled,392.76,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1980,CUST-274,Cancelled,219.49,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1981,CUST-102,Processing,901.26,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1982,CUST-294,Completed,642.63,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1983,CUST-235,Cancelled,383.52,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1984,CUST-288,Processing,849.3,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1985,CUST-206,Cancelled,638.95,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1986,CUST-165,Completed,540.63,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1987,CUST-286,Completed,1351.05,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1988,CUST-141,Cancelled,418.06,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1989,CUST-108,Processing,616.36,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1990,CUST-189,Cancelled,113.24,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1991,CUST-117,Completed,472.71,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1992,CUST-252,Cancelled,1022.43,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-1993,CUST-226,Cancelled,524.76,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1994,CUST-101,Cancelled,899.1,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1995,CUST-162,Completed,169.86,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1996,CUST-283,Completed,478.5,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1997,CUST-179,Processing,159.55,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1998,CUST-228,Cancelled,248.63,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1999,CUST-278,Processing,317.05,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-2000,CUST-240,Completed,497.19,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-2001,CUST-285,Completed,274.95,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-2002,CUST-189,Processing,326.16,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-2003,CUST-125,Completed,382.92,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-2004,CUST-297,Processing,29.52,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-2005,CUST-284,Completed,29.52,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2006,CUST-249,Cancelled,862.83,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-2007,CUST-219,Cancelled,456.96,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-2008,CUST-229,Cancelled,88.56,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-2009,CUST-223,Completed,360.56,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-2010,CUST-255,Cancelled,347.8,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-2011,CUST-173,Cancelled,286.2,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-2012,CUST-293,Processing,313.02,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-2013,CUST-154,Processing,650.66,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-2014,CUST-242,Processing,299.71,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-2015,CUST-156,Completed,267.52,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-2016,CUST-257,Completed,725.12,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-2017,CUST-136,Processing,442.8,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-2018,CUST-203,Cancelled,486.78,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-2019,CUST-193,Completed,1089.55,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-2020,CUST-133,Completed,223.37,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-2021,CUST-269,Processing,283.1,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-2022,CUST-182,Completed,686.21,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-2023,CUST-226,Processing,139.12,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-2024,CUST-280,Processing,139.23,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-2025,CUST-259,Completed,1112.19,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-2026,CUST-219,Cancelled,329.5,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-2027,CUST-197,Completed,496.26,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2028,CUST-154,Completed,950.95,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-2029,CUST-246,Cancelled,568.25,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2030,CUST-220,Cancelled,209.15,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-2031,CUST-150,Cancelled,509.58,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-2032,CUST-280,Completed,473.46,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-2033,CUST-228,Processing,239.92,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-2034,CUST-108,Cancelled,608.22,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-2035,CUST-238,Completed,319.1,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-2036,CUST-193,Cancelled,226.48,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-2037,CUST-267,Completed,255.28,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-2038,CUST-203,Cancelled,931.15,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-2039,CUST-101,Cancelled,542.4,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-2040,CUST-183,Cancelled,622.09,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-2041,CUST-204,Processing,929.58,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2042,CUST-123,Processing,251.32,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2043,CUST-284,Completed,1115.81,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-2044,CUST-155,Processing,747.29,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-2045,CUST-220,Completed,597.34,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-2046,CUST-107,Cancelled,208.68,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-2047,CUST-196,Completed,469.03,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-2048,CUST-115,Cancelled,30.55,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-2049,CUST-154,Completed,430.01,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-2050,CUST-179,Processing,245.45,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-2051,CUST-250,Processing,186.59,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-2052,CUST-202,Processing,197.16,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2053,CUST-243,Processing,287.19,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-2054,CUST-236,Processing,255.28,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-2055,CUST-156,Processing,726.48,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-2056,CUST-278,Cancelled,448.98,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-2057,CUST-120,Processing,781.4,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-2058,CUST-247,Completed,169.86,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-2059,CUST-111,Completed,147.27,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-2060,CUST-255,Completed,675.48,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-2061,CUST-116,Processing,551.95,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-2062,CUST-237,Processing,458.25,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-2063,CUST-214,Completed,798.25,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-2064,CUST-120,Cancelled,973.52,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-2065,CUST-259,Processing,630.82,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-2066,CUST-219,Processing,546.65,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-2067,CUST-107,Processing,776.01,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-2068,CUST-137,Completed,548.91,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-2069,CUST-222,Processing,438.08,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-2070,CUST-174,Completed,364.1,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-2071,CUST-103,Processing,598.9,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-2072,CUST-202,Cancelled,580.27,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-2073,CUST-144,Processing,841.14,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-2074,CUST-234,Completed,1032.29,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-2075,CUST-154,Cancelled,290.11,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2076,CUST-132,Cancelled,454.97,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-2077,CUST-271,Cancelled,710.51,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-2078,CUST-284,Processing,382.58,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-2079,CUST-254,Completed,513.49,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-2080,CUST-190,Cancelled,576.72,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2081,CUST-122,Completed,765.38,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-2082,CUST-117,Completed,528.87,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-2083,CUST-199,Processing,452.96,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-2084,CUST-207,Cancelled,991.36,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2085,CUST-242,Completed,640.89,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-2086,CUST-132,Processing,287.19,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-2087,CUST-164,Processing,258.39,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-2088,CUST-249,Cancelled,235.78,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-2089,CUST-169,Cancelled,272.85,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-2090,CUST-169,Completed,699.58,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-2091,CUST-279,Cancelled,888.96,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-2092,CUST-286,Completed,468.74,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-2093,CUST-151,Cancelled,1203.12,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-2094,CUST-254,Processing,335.11,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-2095,CUST-195,Cancelled,456.96,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-2096,CUST-147,Processing,747.07,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2097,CUST-105,Completed,465.13,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-2098,CUST-204,Completed,731.32,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-2099,CUST-299,Completed,177.12,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-2100,CUST-259,Completed,314.15,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2101,CUST-144,Cancelled,685.94,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2102,CUST-113,Cancelled,1153.5,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-2103,CUST-200,Completed,255.28,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-2104,CUST-210,Processing,1224.07,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-2105,CUST-100,Completed,854.43,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-2106,CUST-123,Completed,768.41,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-2107,CUST-190,Cancelled,654.34,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-2108,CUST-101,Processing,226.21,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-2109,CUST-225,Completed,514.89,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-2110,CUST-139,Processing,1076.93,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-2111,CUST-103,Cancelled,799.39,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-2112,CUST-199,Processing,558.05,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-2113,CUST-229,Cancelled,294.54,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-2114,CUST-266,Processing,859.6,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-2115,CUST-293,Processing,91.65,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-2116,CUST-147,Completed,65.28,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-2117,CUST-274,Processing,829.83,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-2118,CUST-204,Completed,251.32,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-2119,CUST-223,Processing,421.2,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-2120,CUST-238,Processing,692.25,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-2121,CUST-218,Cancelled,305.34,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-2122,CUST-172,Processing,497.55,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-2123,CUST-222,Processing,652.8,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-2124,CUST-231,Processing,424.71,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-2125,CUST-144,Processing,317.12,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-2126,CUST-192,Completed,628.3,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-2127,CUST-124,Processing,739.5,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-2128,CUST-209,Cancelled,662.73,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-2129,CUST-161,Cancelled,579.61,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-2130,CUST-275,Processing,440.8,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-2131,CUST-280,Cancelled,587.52,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-2132,CUST-188,Completed,415.32,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-2133,CUST-260,Cancelled,369.4,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-2134,CUST-185,Processing,396.34,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-2135,CUST-172,Cancelled,213.85,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-2136,CUST-174,Processing,497.28,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-2137,CUST-254,Completed,565.47,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-2138,CUST-134,Cancelled,729.84,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-2139,CUST-145,Completed,921.33,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-2140,CUST-279,Processing,98.18,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2141,CUST-276,Processing,1273.22,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-2142,CUST-231,Completed,1708.73,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-2143,CUST-203,Cancelled,606.57,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-2144,CUST-285,Cancelled,89.59,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-2145,CUST-119,Completed,313.02,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2146,CUST-122,Cancelled,159.55,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-2147,CUST-102,Processing,339.06,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-2148,CUST-133,Cancelled,274.01,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-2149,CUST-199,Cancelled,273.92,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-2150,CUST-298,Processing,676.55,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-2151,CUST-221,Completed,128.73,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-2152,CUST-288,Cancelled,496.71,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-2153,CUST-268,Completed,748.89,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2154,CUST-110,Completed,636.08,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-2155,CUST-132,Completed,557.42,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-2156,CUST-135,Processing,49.09,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-2157,CUST-142,Processing,657.64,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-2158,CUST-254,Completed,551.46,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-2159,CUST-281,Completed,98.18,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-2160,CUST-236,Completed,491.56,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-2161,CUST-239,Cancelled,1063.86,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-2162,CUST-295,Completed,206.64,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-2163,CUST-254,Completed,347.8,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2164,CUST-260,Processing,969.78,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-2165,CUST-145,Cancelled,1383.5,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2166,CUST-142,Processing,855.3,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-2167,CUST-208,Processing,371.66,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-2168,CUST-163,Cancelled,308.96,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-2169,CUST-153,Cancelled,673.76,2024-12-19 00:00:00,2024-12-19 00:00:00
