order_item_id,order_id,product_id,quantity,price,cost_price,created_at,updated_at
ITM-3238,ORD-2119,PROD-104,1,29.52,20.66,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3239,ORD-2120,PROD-104,8,29.52,20.66,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-3240,ORD-2120,PROD-107,10,34.78,24.35,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-3241,ORD-2120,PROD-105,7,15.47,10.83,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-3242,ORD-2121,PROD-107,3,34.78,24.35,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3243,ORD-2121,PROD-105,4,15.47,10.83,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3244,ORD-2121,PROD-107,4,34.78,24.35,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3245,ORD-2122,PROD-106,6,49.09,34.36,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3246,ORD-2122,PROD-108,2,62.83,43.98,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3247,ORD-2122,PROD-105,5,15.47,10.83,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3248,ORD-2123,PROD-103,10,65.28,45.7,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-3249,ORD-2124,PROD-101,3,31.91,22.34,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-3250,ORD-2124,PROD-104,8,29.52,20.66,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-3251,ORD-2124,PROD-105,6,15.47,10.83,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-3252,ORD-2125,PROD-108,2,62.83,43.98,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3253,ORD-2125,PROD-101,6,31.91,22.34,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3254,ORD-2126,PROD-108,10,62.83,43.98,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3255,ORD-2127,PROD-104,6,29.52,20.66,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-3256,ORD-2127,PROD-103,3,65.28,45.7,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-3257,ORD-2127,PROD-102,6,61.09,42.76,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-3258,ORD-2128,PROD-106,7,49.09,34.36,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-3259,ORD-2128,PROD-101,10,31.91,22.34,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-3260,ORD-2129,PROD-110,7,56.62,39.63,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-3261,ORD-2129,PROD-102,3,61.09,42.76,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-3262,ORD-2130,PROD-108,6,62.83,43.98,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-3263,ORD-2130,PROD-101,2,31.91,22.34,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-3264,ORD-2131,PROD-103,9,65.28,45.7,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-3265,ORD-2132,PROD-103,1,65.28,45.7,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3266,ORD-2132,PROD-105,2,15.47,10.83,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3267,ORD-2132,PROD-101,10,31.91,22.34,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3268,ORD-2133,PROD-104,4,29.52,20.66,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3269,ORD-2133,PROD-108,4,62.83,43.98,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3270,ORD-2134,PROD-110,7,56.62,39.63,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-3271,ORD-2135,PROD-109,7,30.55,21.38,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3272,ORD-2136,PROD-110,1,56.62,39.63,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-3273,ORD-2136,PROD-101,4,31.91,22.34,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-3274,ORD-2136,PROD-107,9,34.78,24.35,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-3275,ORD-2137,PROD-108,9,62.83,43.98,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3276,ORD-2138,PROD-110,5,56.62,39.63,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-3277,ORD-2138,PROD-101,5,31.91,22.34,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-3278,ORD-2138,PROD-101,9,31.91,22.34,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-3279,ORD-2139,PROD-110,2,56.62,39.63,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3280,ORD-2139,PROD-108,8,62.83,43.98,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3281,ORD-2139,PROD-102,5,61.09,42.76,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3282,ORD-2140,PROD-106,2,49.09,34.36,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3283,ORD-2141,PROD-103,8,65.28,45.7,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-3284,ORD-2141,PROD-106,2,49.09,34.36,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-3285,ORD-2141,PROD-103,10,65.28,45.7,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-3286,ORD-2142,PROD-103,10,65.28,45.7,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3287,ORD-2142,PROD-102,7,61.09,42.76,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3288,ORD-2142,PROD-108,10,62.83,43.98,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3289,ORD-2143,PROD-109,7,30.55,21.38,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-3290,ORD-2143,PROD-106,8,49.09,34.36,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-3291,ORD-2144,PROD-109,1,30.55,21.38,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3292,ORD-2144,PROD-104,2,29.52,20.66,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3293,ORD-2145,PROD-107,9,34.78,24.35,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3294,ORD-2146,PROD-101,5,31.91,22.34,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3295,ORD-2147,PROD-101,6,31.91,22.34,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3296,ORD-2147,PROD-104,5,29.52,20.66,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3297,ORD-2148,PROD-107,7,34.78,24.35,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3298,ORD-2148,PROD-109,1,30.55,21.38,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3299,ORD-2149,PROD-104,1,29.52,20.66,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3300,ORD-2149,PROD-109,8,30.55,21.38,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3301,ORD-2150,PROD-105,8,15.47,10.83,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-3302,ORD-2150,PROD-103,8,65.28,45.7,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-3303,ORD-2150,PROD-109,1,30.55,21.38,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-3304,ORD-2151,PROD-109,1,30.55,21.38,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-3305,ORD-2151,PROD-106,2,49.09,34.36,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-3306,ORD-2152,PROD-101,2,31.91,22.34,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3307,ORD-2152,PROD-108,3,62.83,43.98,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3308,ORD-2152,PROD-109,8,30.55,21.38,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3309,ORD-2153,PROD-110,2,56.62,39.63,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3310,ORD-2153,PROD-108,7,62.83,43.98,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3311,ORD-2153,PROD-103,3,65.28,45.7,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3312,ORD-2154,PROD-109,8,30.55,21.38,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-3313,ORD-2154,PROD-103,6,65.28,45.7,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-3314,ORD-2155,PROD-107,9,34.78,24.35,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-3315,ORD-2155,PROD-109,8,30.55,21.38,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-3316,ORD-2156,PROD-106,1,49.09,34.36,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3317,ORD-2157,PROD-102,4,61.09,42.76,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-3318,ORD-2157,PROD-104,4,29.52,20.66,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-3319,ORD-2157,PROD-104,10,29.52,20.66,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-3320,ORD-2158,PROD-105,8,15.47,10.83,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3321,ORD-2158,PROD-109,9,30.55,21.38,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3322,ORD-2158,PROD-109,5,30.55,21.38,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3323,ORD-2159,PROD-106,2,49.09,34.36,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3324,ORD-2160,PROD-104,2,29.52,20.66,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-3325,ORD-2160,PROD-106,4,49.09,34.36,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-3326,ORD-2160,PROD-104,8,29.52,20.66,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-3327,ORD-2161,PROD-102,10,61.09,42.76,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3328,ORD-2161,PROD-110,5,56.62,39.63,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3329,ORD-2161,PROD-110,3,56.62,39.63,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3330,ORD-2162,PROD-104,7,29.52,20.66,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-3331,ORD-2163,PROD-107,10,34.78,24.35,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3332,ORD-2164,PROD-110,7,56.62,39.63,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-3333,ORD-2164,PROD-107,8,34.78,24.35,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-3334,ORD-2164,PROD-104,10,29.52,20.66,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-3335,ORD-2165,PROD-103,5,65.28,45.7,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3336,ORD-2165,PROD-106,10,49.09,34.36,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3337,ORD-2165,PROD-110,10,56.62,39.63,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3338,ORD-2166,PROD-109,8,30.55,21.38,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-3339,ORD-2166,PROD-102,10,61.09,42.76,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-3340,ORD-2167,PROD-104,2,29.52,20.66,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-3341,ORD-2167,PROD-104,1,29.52,20.66,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-3342,ORD-2167,PROD-110,5,56.62,39.63,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-3343,ORD-2168,PROD-109,6,30.55,21.38,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3344,ORD-2168,PROD-108,2,62.83,43.98,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3345,ORD-2169,PROD-105,7,15.47,10.83,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-3346,ORD-2169,PROD-108,9,62.83,43.98,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-3347,ORD-2170,PROD-106,8,49.09,34.36,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-3348,ORD-2171,PROD-103,2,65.28,45.7,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-3349,ORD-2171,PROD-109,10,30.55,21.38,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-3350,ORD-2171,PROD-104,5,29.52,20.66,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-3351,ORD-2172,PROD-106,5,49.09,34.36,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-3352,ORD-2172,PROD-107,8,34.78,24.35,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-3353,ORD-2172,PROD-104,4,29.52,20.66,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-3354,ORD-2173,PROD-110,3,56.62,39.63,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-3355,ORD-2174,PROD-107,6,34.78,24.35,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3356,ORD-2175,PROD-103,10,65.28,45.7,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-3357,ORD-2176,PROD-101,9,31.91,22.34,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-3358,ORD-2176,PROD-104,3,29.52,20.66,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-3359,ORD-2176,PROD-106,1,49.09,34.36,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-3360,ORD-2177,PROD-101,9,31.91,22.34,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-3361,ORD-2178,PROD-104,1,29.52,20.66,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3362,ORD-2178,PROD-106,2,49.09,34.36,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3363,ORD-2179,PROD-104,10,29.52,20.66,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-3364,ORD-2179,PROD-110,5,56.62,39.63,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-3365,ORD-2179,PROD-105,5,15.47,10.83,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-3366,ORD-2180,PROD-108,7,62.83,43.98,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3367,ORD-2180,PROD-102,10,61.09,42.76,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3368,ORD-2181,PROD-105,3,15.47,10.83,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3369,ORD-2181,PROD-105,3,15.47,10.83,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3370,ORD-2181,PROD-109,8,30.55,21.38,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3371,ORD-2182,PROD-103,1,65.28,45.7,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-3372,ORD-2182,PROD-101,1,31.91,22.34,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-3373,ORD-2183,PROD-106,3,49.09,34.36,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-3374,ORD-2183,PROD-105,2,15.47,10.83,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-3375,ORD-2184,PROD-107,1,34.78,24.35,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-3376,ORD-2184,PROD-105,7,15.47,10.83,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-3377,ORD-2185,PROD-104,7,29.52,20.66,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3378,ORD-2186,PROD-109,4,30.55,21.38,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3379,ORD-2186,PROD-102,8,61.09,42.76,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3380,ORD-2186,PROD-106,6,49.09,34.36,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3381,ORD-2187,PROD-105,2,15.47,10.83,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3382,ORD-2188,PROD-109,7,30.55,21.38,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-3383,ORD-2188,PROD-106,4,49.09,34.36,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-3384,ORD-2188,PROD-101,3,31.91,22.34,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-3385,ORD-2189,PROD-106,8,49.09,34.36,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-3386,ORD-2190,PROD-110,9,56.62,39.63,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-3387,ORD-2190,PROD-109,3,30.55,21.38,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-3388,ORD-2191,PROD-107,9,34.78,24.35,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-3389,ORD-2192,PROD-104,8,29.52,20.66,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-3390,ORD-2192,PROD-102,2,61.09,42.76,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-3391,ORD-2193,PROD-110,6,56.62,39.63,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3392,ORD-2193,PROD-103,4,65.28,45.7,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3393,ORD-2194,PROD-109,5,30.55,21.38,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3394,ORD-2195,PROD-107,3,34.78,24.35,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3395,ORD-2195,PROD-105,7,15.47,10.83,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3396,ORD-2195,PROD-108,5,62.83,43.98,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3397,ORD-2196,PROD-107,5,34.78,24.35,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-3398,ORD-2196,PROD-106,8,49.09,34.36,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-3399,ORD-2197,PROD-110,5,56.62,39.63,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-3400,ORD-2198,PROD-110,1,56.62,39.63,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3401,ORD-2198,PROD-101,5,31.91,22.34,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3402,ORD-2199,PROD-104,3,29.52,20.66,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3403,ORD-2199,PROD-109,4,30.55,21.38,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3404,ORD-2200,PROD-106,1,49.09,34.36,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3405,ORD-2200,PROD-110,1,56.62,39.63,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3406,ORD-2200,PROD-103,3,65.28,45.7,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3407,ORD-2201,PROD-108,4,62.83,43.98,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3408,ORD-2201,PROD-108,3,62.83,43.98,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3409,ORD-2202,PROD-103,10,65.28,45.7,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3410,ORD-2202,PROD-106,3,49.09,34.36,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3411,ORD-2202,PROD-103,2,65.28,45.7,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3412,ORD-2203,PROD-104,7,29.52,20.66,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3413,ORD-2204,PROD-110,7,56.62,39.63,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-3414,ORD-2204,PROD-109,9,30.55,21.38,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-3415,ORD-2204,PROD-102,2,61.09,42.76,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-3416,ORD-2205,PROD-105,4,15.47,10.83,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3417,ORD-2205,PROD-101,1,31.91,22.34,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3418,ORD-2205,PROD-107,6,34.78,24.35,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3419,ORD-2206,PROD-105,3,15.47,10.83,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3420,ORD-2206,PROD-101,1,31.91,22.34,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3421,ORD-2207,PROD-105,1,15.47,10.83,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3422,ORD-2208,PROD-105,9,15.47,10.83,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-3423,ORD-2208,PROD-101,4,31.91,22.34,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-3424,ORD-2209,PROD-107,7,34.78,24.35,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-3425,ORD-2210,PROD-103,2,65.28,45.7,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3426,ORD-2211,PROD-102,10,61.09,42.76,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3427,ORD-2212,PROD-106,4,49.09,34.36,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-3428,ORD-2212,PROD-102,2,61.09,42.76,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-3429,ORD-2212,PROD-103,8,65.28,45.7,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-3430,ORD-2213,PROD-107,1,34.78,24.35,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3431,ORD-2213,PROD-104,5,29.52,20.66,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-3432,ORD-2214,PROD-108,2,62.83,43.98,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-3433,ORD-2215,PROD-107,1,34.78,24.35,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-3434,ORD-2216,PROD-105,1,15.47,10.83,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3435,ORD-2216,PROD-109,6,30.55,21.38,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3436,ORD-2217,PROD-105,1,15.47,10.83,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3437,ORD-2218,PROD-103,7,65.28,45.7,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-3438,ORD-2219,PROD-106,8,49.09,34.36,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-3439,ORD-2219,PROD-105,5,15.47,10.83,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-3440,ORD-2220,PROD-102,6,61.09,42.76,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3441,ORD-2220,PROD-104,10,29.52,20.66,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3442,ORD-2221,PROD-103,2,65.28,45.7,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3443,ORD-2221,PROD-102,2,61.09,42.76,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3444,ORD-2222,PROD-105,4,15.47,10.83,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-3445,ORD-2222,PROD-110,3,56.62,39.63,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-3446,ORD-2222,PROD-105,4,15.47,10.83,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-3447,ORD-2223,PROD-106,6,49.09,34.36,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3448,ORD-2223,PROD-104,3,29.52,20.66,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3449,ORD-2224,PROD-110,7,56.62,39.63,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-3450,ORD-2225,PROD-104,7,29.52,20.66,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3451,ORD-2225,PROD-103,10,65.28,45.7,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-3452,ORD-2226,PROD-110,4,56.62,39.63,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-3453,ORD-2227,PROD-106,5,49.09,34.36,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-3454,ORD-2228,PROD-103,5,65.28,45.7,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3455,ORD-2229,PROD-105,10,15.47,10.83,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3456,ORD-2229,PROD-102,8,61.09,42.76,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3457,ORD-2229,PROD-109,5,30.55,21.38,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-3458,ORD-2230,PROD-106,7,49.09,34.36,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3459,ORD-2230,PROD-101,3,31.91,22.34,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3460,ORD-2230,PROD-110,6,56.62,39.63,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-3461,ORD-2231,PROD-104,7,29.52,20.66,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-3462,ORD-2231,PROD-105,5,15.47,10.83,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-3463,ORD-2232,PROD-106,4,49.09,34.36,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3464,ORD-2232,PROD-101,9,31.91,22.34,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3465,ORD-2232,PROD-109,7,30.55,21.38,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3466,ORD-2233,PROD-108,9,62.83,43.98,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-3467,ORD-2234,PROD-109,9,30.55,21.38,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3468,ORD-2234,PROD-102,5,61.09,42.76,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3469,ORD-2234,PROD-109,2,30.55,21.38,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-3470,ORD-2235,PROD-104,10,29.52,20.66,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3471,ORD-2235,PROD-107,6,34.78,24.35,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-3472,ORD-2236,PROD-107,6,34.78,24.35,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3473,ORD-2236,PROD-108,3,62.83,43.98,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3474,ORD-2236,PROD-101,3,31.91,22.34,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-3475,ORD-2237,PROD-101,3,31.91,22.34,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-3476,ORD-2237,PROD-101,2,31.91,22.34,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-3477,ORD-2237,PROD-108,9,62.83,43.98,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-3478,ORD-2238,PROD-105,8,15.47,10.83,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-3479,ORD-2239,PROD-104,4,29.52,20.66,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-3480,ORD-2239,PROD-104,9,29.52,20.66,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-3481,ORD-2240,PROD-105,6,15.47,10.83,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-3482,ORD-2241,PROD-107,9,34.78,24.35,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3483,ORD-2241,PROD-109,1,30.55,21.38,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-3484,ORD-2242,PROD-109,3,30.55,21.38,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3485,ORD-2242,PROD-101,3,31.91,22.34,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-3486,ORD-2242,PROD-101,9,31.91,22.34,2024-12-03 00:00:00,2024-12-03 00:00:00
